name,price €,profit_rate %
FWWY,172.44,8.12
TDDW,185.18,8.82
AGXB,82.87,3.29
MRAE,152.59,14.76
XYWK,47.17,6.9
OSZS,138.3,7.71
HEVZ,177.63,11.2
RQFB,155.36,19.83
EWRJ,121.01,6.86
EGVW,3.56,19.7
GSVW,168.49,17.05
VEBW,64.23,6.5
PSJN,22.72,7.89
WUTY,64.52,6.21
SNXQ,80.65,1.03
ECOK,155.43,6.25
DFQN,58.98,16.42
PBSB,199.36,11.86
BENH,67.1,16.79
UJEY,54.46,8.23
RLBU,65.73,8.27
HNNC,138.47,19.73
KYJI,121.56,5.83
JRDE,157.37,8.69
CQTP,18.83,10.96
UCKE,25.51,15.96
CKTY,71.22,19.07
AFEA,198.14,6.49
XJLS,171.52,2.55
GMZP,190.98,14.83
WHTC,119.63,4.74
QQHO,74.66,9.75
ZOWO,24.96,10.9
KUCY,183.65,8.96
XXPA,19.38,18.4
FDBK,57.61,8.44
MAAH,73.83,2.78
OVXG,153.08,7.72
FKFM,141.07,6.84
DNGT,167.39,16.7
QKVV,74.91,14.33
UKRW,39.04,13.59
HEFY,79.79,18.92
IKCH,111.62,1.73
JJGI,170.59,8.93
IGIL,168.33,14.3
RTMM,49.22,6.09
PMUD,30.38,13.83
PDBT,85.83,9.05
EMKA,125.98,6.65
RSIE,11.34,16.32
QEKE,74.88,14.43
QLCY,127.62,3.93
ECAQ,114.64,19.05
XQRE,108.98,9.78
KYEW,147.9,14.15
XSQK,54.1,14.84
ZEZC,77.08,8.51
YVUA,67.89,3.99
YCOF,134.41,6.53
EAUL,42.18,13.29
SPFJ,105.66,3.49
HFHX,43.52,14.96
BDNL,181.52,19.51
NSNL,36.83,5.45
HNAI,107.41,6.56
EIQP,148.26,9.76
JNUX,19.15,17.1
DYDD,31.04,1.52
WSVQ,83.79,1.14
JTGC,1.82,4.62
LLLA,30.24,12.81
WXGS,68.34,16.13
IIDF,117.07,15.13
TORT,4.13,2.71
BXHH,101.29,5.52
JGSK,113.45,1.32
AHXW,127.77,17.57
CKBB,178.29,2.08
PFRV,27.51,18.1
DTRV,132.31,18.12
XVUO,160.89,18.67
ODPO,148.47,13.35
ZDKX,156.78,17.98
BXSQ,87.91,6.89
PHMS,157.62,14.49
DMVD,159.55,7.09
CESV,46.78,10.58
DYVS,115.7,10.28
EKTZ,104.3,16.02
YXWF,73.71,4.85
DUHJ,106.3,11.91
ZZQK,152.32,8.56
BRSC,70.96,3.34
XIFM,25.04,1.73
SATA,75.39,6.53
LXII,52.12,17.06
GZMP,143.29,7.18
LYVW,52.66,17.44
LJLY,23.86,9.64
MPXI,187.16,1.92
CNMY,50.23,13.41
LGSC,65.93,9.86
VMUR,4.93,19.12
SXSU,79.62,15.09
QIGE,150.13,9.62
KMEY,64.09,6.12
FAQH,166.49,19.4
GJLU,57.84,1.81
FBTB,89.99,12.6
JNWI,117.26,7.94
YVYZ,25.58,4.88
AZUC,160.49,15.25
UJRF,122.47,6.42
HPMR,18.26,3.26
SDGA,51.71,15.5
WGIZ,52.76,8.9
FDUX,124.45,4.46
YQXW,124.59,13.47
ILFB,155.52,3.32
OJCM,27,19.28
PGNA,26.65,15.17
TZIF,68.31,3.43
MDFZ,118.1,10.03
XBJZ,160.17,4.61
SUUY,6.24,9.93
UKVS,63.07,4.97
KTAN,59.41,16.8
YHKF,166.38,14.66
ZDCO,56.89,15.03
AGPQ,30.4,13.63
RFRM,98.82,7.38
TJKD,54.61,4.94
EYPA,52.21,14.51
IXMC,20.9,9.99
UFLI,182.04,18.25
JWTW,118.72,3.22
PDIT,40.52,14.93
NJJO,12.91,3.8
PYMA,47.48,11.35
ANER,169.59,6.43
DCTM,78.01,8.59
BSXY,61.88,13.96
DMCK,182.26,9.68
WVKO,120.93,12.39
YVYE,57.31,8.13
XXSX,109.3,4.57
BGVD,138.97,12.44
DXFD,158.56,5.16
FCJC,53.05,12.5
CRNV,106.78,19.54
IHWQ,127.54,4.42
IFSI,56.03,14.62
EELP,130.58,2.97
MQIX,198.89,3.55
PBOC,168.77,18.34
DEHH,41.5,10.62
XOHK,198.77,10.12
UOKA,162.41,17.29
AJVH,187.64,11.35
ZGAB,73.69,18.32
MIAR,73.37,3.61
BZTX,167.52,11.98
RCAU,41.39,5.54
SOLV,129.48,10.7
WTHN,87.14,13.47
ENUK,101.2,13.4
FEGF,185.29,17.09
ZDEU,119.05,4.29
HUHW,40.52,15.33
BZIZ,55.24,1.86
UXDA,195.69,2.15
TLIN,11.9,4.99
HVRF,65.71,10.38
JYLZ,44.56,18.84
XAZP,94.5,1.79
FQSB,85.24,19.23
CWOY,128.11,15.52
FJCE,16.09,5.15
CHTA,2.77,3.86
WQHY,152.74,12
JIGX,120.69,5.62
MSQD,161.28,9.79
XCCO,193.2,2.89
RYVZ,173.62,11.19
VWIN,193.21,18.34
GBME,5.68,3.16
CECP,147.77,8.91
TATB,15.34,13.82
ITVK,101.27,1.07
GSXK,73.74,6.84
SBGF,145.5,5.01
INRY,119.88,10.27
INLY,156.6,17.01
SXVH,127.45,4.88
CCOW,5.56,9.85
QHRX,88.82,4.68
YLWK,73.68,13.03
RODJ,101.05,16.29
QYEN,58.92,19.46
VPNI,84.87,16.18
XDNN,83.94,4.31
FVZH,2,9.63
ZHUB,106.62,3.35
YQOP,178.97,18.31
WIEA,196.81,10.84
UAZN,46.7,16.21
AQYX,22.93,15.34
VESI,73.31,12.47
WDQB,141.92,2.26
NCHA,114.91,16.23
XWFA,149.18,6.41
NQBT,113.29,12.4
YDHH,192.04,9.96
QAFC,89.76,10.15
MPXK,81.73,9.21
MMUZ,39.54,19.88
ZESI,61.54,16.14
GRCB,135.95,16.5
NQHG,157.77,17.9
UBJN,54.11,4.14
DDQT,161.58,11.68
ZZEN,11.64,12.57
VDGD,52.55,6.38
GUUO,19.59,10.26
IMYU,88.72,9.37
AVSF,6.61,17.46
RAQS,118.39,12
QKCD,158.69,11.75
VGTC,199.83,7.39
VNTL,24.96,12.21
PEUV,76.96,15.68
CKGX,120.29,12.27
TVWV,174.72,15.13
EFUU,85.82,19.55
IOET,99.71,6.69
EMBM,9.81,3.85
WRLA,110.11,2.93
TXIQ,165.85,14.23
KYOT,99.04,6.92
FVCS,95.24,2.44
GXVU,38.74,4.91
ACEF,5.11,11.44
MVKZ,113.93,11.23
NXQP,181.06,19.84
DMKC,59.44,10.55
TQTZ,50.59,15.34
YEKJ,60.99,5.19
FFYL,88.89,1.49
UPTG,124.56,19.56
BDQA,92.42,5.51
LNNV,106.56,4.19
TISI,155.9,1.64
TSVM,59.74,1.15
XSNB,73.1,11.62
HASA,122.41,11.45
CMMI,143.68,15.54
EVHY,7.32,3.16
CNDR,184.89,3.2
MCGS,159.92,18.74
WDQK,41.65,4.01
NBQO,25.57,7.77
SMOF,127.7,1.94
FCVQ,32.12,17.06
NEWI,44.92,11.13
FCUO,100.66,3.05
YCIT,35.21,6.89
YHLW,111.1,11.88
LLIP,7.26,8.39
BXRV,97.75,6.41
URBY,90.02,10.57
NSXA,97.83,18.7
HLQC,193.24,3.61
XAVA,64.32,16.33
VZCT,152.62,17.96
NCLK,65.26,14.71
FCPM,29.33,2.56
CNNF,106.91,11.53
KZOI,28.07,4.2
WNEI,51.06,13
BFKV,106.65,2.08
YVXC,60.71,17.43
EMOC,118.16,13.21
JHMN,85.22,8.1
UDBK,131.63,1.56
AIGO,11.81,6.32
VKOX,56.24,13.27
LDPE,111.81,9.92
ZSLR,162.15,11.26
IJUN,171.6,11.03
YGAN,32.5,16.09
NQFZ,48.16,19.19
TUMA,104.62,15.47
YPDQ,21.14,2.19
RPHF,179.93,18.56
XIIL,192.41,4.71
DEWW,1.87,13.38
DYUP,130.86,2.13
NRWK,91.78,6.44
NUFF,183.8,3.24
HYDI,100.55,16.57
XWHT,192.44,3.44
KVFQ,98.17,3.52
TXRI,167.93,6.59
AGVW,165.7,9.59
OGQE,13.92,10.66
PNKM,20.26,17.34
YRHT,26.88,13.94
BPHQ,67.02,18.05
KWDY,78.14,6.32
GPFI,186.67,17.58
RSVS,159.54,12
DBKH,198.98,13.42
ERBN,147.29,12.67
ZCKC,53.78,13.83
NKOL,136.89,6.4
BEDH,81.87,18.36
PDDT,149.04,11.3
ITTZ,49.9,6.16
QFEM,177.45,6.6
EOGQ,18.95,7.5
ASJL,76.68,19.09
GTAP,136.64,10.2
LUAP,10.04,7.92
BZWO,185.3,14.62
GPED,54.79,14.21
RMON,6.11,2.79
XGAI,136.23,8.55
TWUC,169.96,10.28
GYKL,70.03,18.49
KQOT,35.83,15.95
UEWB,57.84,2.8
MJPD,110.23,5.31
HHPO,134.08,8.26
YJGN,71.17,1.84
VHRC,12.51,10.7
IOYZ,173.15,4.19
HDMY,122.12,7.83
URYW,47.54,2.2
NYQP,185.62,11.63
MABE,193.62,18.5
HLEO,3.43,12.2
UPSM,40.91,15.36
OCTW,167.27,10.2
CDJB,161.81,15.86
MCZD,79.35,14.83
VADU,118.83,16.53
SOBR,90.28,16.8
JJYH,173.34,15.44
NBWE,122.45,19.76
ZGOL,58.97,8.15
NJOU,140.53,19
OBLU,38.3,10.92
TIDL,188.46,14.76
SXUJ,85.04,14.85
GGWK,97.39,18.02
LNSW,172.27,17.57
OFIL,169.91,11.15
JAWA,40.82,6.4
VITX,77.53,3.96
GTHQ,75.61,16.11
AWNV,12.19,10.06
ZCZG,150.35,13.58
ZZEI,43.3,14.15
UACZ,169.17,7.22
DJMT,75.35,18.16
RZAF,89.16,18.78
FNOT,62.23,5.33
ZHUS,108,18.76
WQRZ,71.84,9.04
YGGV,118.54,2.33
QQVB,3.33,6.94
MISH,155.59,3.42
NSMC,1.31,14.21
DVMA,199.46,1.27
LJNY,74.07,2.94
TUYV,78.56,9.79
UTFS,109.82,13.3
FGFO,152.46,5.12
PULZ,43.86,5.33
JIEK,78.77,9.83
WWKW,191.55,1.17
JZBP,153.13,1.97
QNHZ,149.52,1.05
THFW,195.5,3.38
CBSN,58.46,2.82
INWS,108.08,5.7
PVEK,166.23,12.76
OUWE,112.36,2.62
XMBB,56.6,10.48
BVBX,72.72,8.41
KOVR,15.4,16.55
HQFB,181.7,19.84
ZVYD,28.79,7.71
NULI,145.95,13.69
SYPA,23.7,10.59
LTFP,85.88,14.16
LDHA,186.66,16.44
EOOU,47.35,10.81
MUDZ,174.3,11.95
RSNG,16.01,17.22
ZXRJ,6.72,6.11
KAEH,190.09,1.09
LZDC,47,13.83
JKJX,185.69,8.18
QOFZ,153.6,4.54
WWTF,174.65,1.34
BGPI,13.71,16.33
GFCK,99.02,1.89
QMLF,175.26,5.78
HTAP,179.92,17.84
OYZO,182.98,7.6
TQOD,154.61,15.35
FAWT,23.58,13.05
NWTK,180.76,18.65
GZGL,169.62,7.09
IKAN,108.12,19.35
VZTE,36.86,19.95
SMCI,165.85,8.3
GUFK,23.87,4.59
PZFT,141.32,5.42
HXSJ,18.45,6.46
ILXE,98.31,18.51
UAST,158.46,5.34
BIBB,177.25,3.99
EHRD,176.56,17.23
PMMR,10.49,2.38
HMKM,76.2,14.19
FKFE,64.27,8.13
ZHHT,51.02,8.45
HFTQ,3.25,7.46
WWBP,41.46,11.24
SSOI,180.84,7.18
KRRN,140.76,6.65
DATH,179.3,1.37
GYHB,139.18,2.53
RQBK,184.25,6.45
BXIV,180.52,19.77
CPHA,39.93,11.84
CSKL,156.44,13.51
KKFM,55.19,14.29
JQAL,119.15,2.79
BTPY,174.55,12.11
POTE,178.32,13.65
BWHC,118.41,6.45
LKCT,20.24,16.43
OLDG,10.61,5.89
GXTR,85.12,19.15
OIBM,47.12,11.96
TSXV,136.98,14.92
EZIU,169.13,17.7
AJWC,160.65,12.4
XVII,98.72,3.72
SSKM,188.93,11.05
HWYE,107.79,14.8
VGGM,129.18,19.11
EBJM,122.18,13.12
VEAM,174.64,10.2
WSZL,151.42,2
KPVR,136.08,8.58
FBAX,164.11,19.82
YOYC,24.67,16.39
ZBEF,74.93,11.31
KGBA,42.96,9.92
RRJK,115.91,3.72
DCEC,197.1,1.49
IWFN,124.22,7.65
EBXD,153.5,14.44
XGZY,132.72,9.34
GIOB,3.48,15.69
ZQTN,189.12,7.4
YEHB,13.12,5.75
ILMO,101.07,9.99
BNAM,152.01,16.15
HWIT,153.91,5.87
MAPG,24.93,13.66
RJGY,10.87,7.8
LROB,137.76,14.56
CNIH,94.05,18.05
WHKL,80.69,14.48
PXQV,146.46,9.77
ITMH,39.14,8.71
MEYV,73.95,11.75
SBSU,162.87,8.27
JQCH,60.52,14.7
MBND,17.43,15.58
CCUM,162.88,9.59
DBRD,191.94,5.83
HKJZ,115.54,18.94
WZRO,121.7,6.66
GXNN,186.75,4.31
MJWN,22.43,2.02
JBDB,60.51,4.71
YJMD,90.23,8.51
OBEA,135.18,15.02
SLNM,62.23,4.33
XKHJ,68.3,17.11
UKEQ,63.76,18.76
KZGU,132.51,5.97
CIJM,152.66,9.35
RDYS,112.57,12.52
XDUK,139.05,14
BAPU,92.19,14.26
POGD,65.25,19.34
MWAL,99.68,19.81
BXEM,73.79,8.17
UCZQ,194.48,16.2
YGMP,90.56,1.38
NPIK,40.16,1.33
YGCA,71.21,9.91
SBDA,57.62,14.4
BNSV,158.59,8.78
MOLA,178.34,7.33
LZRY,2.58,8.69
AQDN,22.87,7.33
EGAT,183.12,14.65
GCGE,3.72,2.99
IIZP,137.75,19.06
THFF,3.07,10.55
PIOC,82.73,7.39
GRFH,195.27,9.79
ATRO,114.14,10.36
DVFX,20.76,2.96
HBGO,197.82,17.3
NISA,191.27,18.32
RCXN,45.28,15.67
QKYU,122.04,10.26
UVHO,184.25,18.82
PMRC,143.89,13.75
XJRQ,109.36,1.04
VCBC,175.3,7.87
CIUO,46.73,9.86
KFLQ,69.02,1.01
MYED,178.93,16.08
CRVX,61.37,18.93
XXLP,26.06,13.02
NCVO,114.86,4.94
HBLY,55.06,16.7
BOZL,111.88,8.45
ROPQ,90.1,6.7
FHVK,71.34,17.18
YMXS,187.57,12.65
ZNWZ,155.44,10.34
YVSA,32.73,11.43
MWXM,3.65,9.29
KKNN,62.65,16.32
JGGG,109.91,17.77
XIUI,9.94,11.22
RFZS,57.35,1.32
YRXR,72.54,2.84
EKZP,75.91,15.79
BXTC,117.79,8.93
DEGK,179.88,16
OLSZ,190.4,10.5
OTAE,198.67,1.55
TAAB,90.42,13.12
KYLC,78.28,17.66
XGZL,94.13,9.74
QGZV,160.88,17
ZAEJ,73.88,5.59
ZESH,2.61,3.62
STDB,63.37,5.54
ZPRI,73.19,1.21
RBPK,183.45,13.31
KSKS,28.78,10.73
XUSO,134.96,8.4
HUQZ,145.35,13.5
EQSD,70.88,11.29
VWZR,54.99,7.43
URMY,197.47,9.92
TLVH,195.21,4.68
FMBP,116.03,8.18
UOVG,126.03,18.93
EWDX,199.73,17.56
LUZZ,170.98,15.5
CPCV,185.65,16.14
FJGR,157.11,16.61
MWPB,57.44,5.99
JOLU,149.76,11.96
OCPL,38.17,18.16
YOXV,67.51,7.93
ZIED,29.13,9.66
YBLY,51.55,16.49
QCCF,87.89,7.32
JCQU,153.68,13.08
LDCI,86.97,14.71
YNBG,53.83,14.21
ZBLF,79.7,7.09
WGLA,53.99,14.46
JBCW,87.32,6.76
RCXS,161.51,2.95
GJPX,29.68,10.81
WSGT,195.65,12.56
XIRR,105.36,19.8
FSXW,15.18,10.54
BKZI,120.26,5.93
QKEM,75.34,5.7
WXHT,23.84,3.38
HNOA,165.47,2.98
WGQQ,154.71,12.6
DYPD,169.22,13.55
EMNZ,76.95,6.71
MYSE,85.35,15.74
JNNA,37.46,15.03
DTOI,93.06,16.12
GVFJ,86.72,4.93
QQLW,176,17.91
RXNU,18.95,6.85
PRYY,137.6,13.21
AULK,158.03,17.22
HFGD,127.9,19.64
SQOD,52.83,6.99
TEGQ,81,18.22
RQEQ,55.3,3.54
IINM,51.16,7.32
UEOW,98.93,6.39
KTIM,12.25,16.35
ZFAG,124.9,2.62
GZSZ,156.26,4.01
FIOC,173.57,18.98
HZCC,107.6,13.46
KTTT,20.81,6.69
GONY,140.14,11.76
GQDW,33.59,4.74
RUKH,65.71,9.22
JTVV,169.35,3.34
CUMP,59.93,4.19
CMAG,179.33,6.79
ULRP,139.12,12.37
UIMG,173.53,15.22
BISI,95.63,11.16
UEXN,24.7,2.8
LMHG,1.66,8.77
OWOE,9.09,5.25
YQWN,74.78,9.84
BISW,111.37,13.4
DAFS,180.7,19.06
IDCF,29.94,2.08
BIDU,30.31,4.3
HPGK,150.83,5.23
KDYP,150.19,11.5
FDHM,156.25,14.88
SPLD,190.65,13.89
APDP,175.43,12.48
QAWY,16.41,17.15
JCAK,53.08,13.55
GOWS,108.49,17.5
TZRQ,182.3,4.12
MLZQ,33.37,7.4
TERR,184.22,14.4
PCXI,59.12,8.52
ZEDD,144.15,6.11
BDKU,101.89,18.72
VDEL,9.58,7.44
SKIV,26.34,15.52
BJIH,94.52,8.31
RCPY,55.71,19.78
WAVB,151.71,9.82
OCNX,7.89,19.56
MNVB,10.22,6.32
CVBS,2.5,16.57
MQSX,91.2,14.52
BCBB,179.61,18.81
ZBSF,100.53,7.56
DMFM,94.72,7.72
NKVK,39.47,10.07
YNZY,117.97,2.19
DIYP,96.83,7.98
CPUS,119.95,5.18
GMYK,46.52,15.09
SMUA,167,10
UIKH,142.46,3.01
WSAA,120.5,13.99
QFMA,11.23,9.34
KWIH,70.57,6.02
JJEE,176.95,18.85
FHZR,167.7,18.8
ADSC,42.11,14.41
LQHX,184.29,13.2
SZDT,175.08,14.53
CLXO,148.39,7.37
ZJVZ,151.14,3.7
BOIZ,119.21,11.59
UBJI,106.73,8.06
NFME,198.97,16.03
TRJS,40.3,8.12
MISA,111.62,3.81
FTBP,51.83,17.67
PAKH,22.22,2.35
UEHE,151.99,11.66
AAZW,104.31,8.23
CXDQ,164.13,2.52
PNWN,119.64,10.03
PFYO,144.01,2.04
ZTWS,73.43,5.85
SGIH,18.62,5.19
SNRM,165.44,16.48
IOTR,23.21,7.01
QDQN,146.35,1.96
UNCJ,128.04,8.48
ULJI,146.74,8.99
JZCJ,7.23,4.11
KPHS,79.09,11.81
HKPZ,188.39,5.25
AEAK,68.52,13.77
KPNV,99.98,3.65
TTSC,98.96,10.09
XUYF,129.53,6.82
RTOL,158.17,2.46
NFUP,145.11,2.95
JPXP,3.95,3.81
WGKL,7.5,3.46
OPAF,138.08,12.14
TOUA,15.31,1.02
VYRU,193.14,3.91
XIUL,101.84,14.03
YUWR,156.53,1.22
GLDA,24.2,18.78
SJTN,170.62,17.99
QVXN,179.75,5.71
XVQD,29.41,2.02
HQAL,156.62,2.05
ZSPZ,161.57,7.48
BJAF,170.84,3.97
BMLH,25.58,14.3
YKPO,177.58,19.74
EPJD,56.06,2.73
JRZM,121.29,6.4
TNFQ,142.22,16.57
GKQT,44.69,4.12
RYHK,141.64,14.75
AFEY,165.36,13.67
FIPO,175.51,18.5
DWSZ,135.75,15.81
KJWD,3.82,2.1
EBOB,162.02,18.01
QZNW,36.23,11.27
QDQH,42.33,3.36
LLIW,71.55,11.64
GYDC,190.7,8.54
XBZJ,3.75,16.98
ZJVX,178.99,8.55
FBUX,131.72,7.17
CFMP,137.3,8.43
JRIZ,102.6,19.67
ANON,77.32,19.62
SXNA,67.22,19.77
CUOE,127.15,2.3
WUBV,122.04,11.97
DCLV,95.8,14.72
LWEQ,43.41,3.76
DANZ,162.72,11.63
JMCR,30.46,11.06
YETT,100.66,18.08
MGUM,9.76,19.44
USHG,160.7,7.77
TJDQ,132.37,14.91
MCOP,91.69,2.58
WZKB,107.89,7.41
LYSA,54.18,2.08
OWME,164.31,3.79
NUZY,103.28,9.96
QSNR,43.6,7.57
HLRP,36.2,8.74
ZTVZ,33,8.56
NYZA,29.26,16.7
PMEV,154.82,15.64
QUHF,105.29,11.27
VVFC,93.05,3.76
AXPR,199.68,1.39
ZXMF,76.56,11.89
JPGP,28.19,5.34
RVHF,107.46,12.92
LQFM,146.32,8.24
LKZU,7.29,13.08
JAEI,33.78,18.31
JSVC,114.72,6.81
SZSZ,155.08,2.53
SZSP,29.17,16.09
FFAG,46.71,12.76
EHXU,143.47,4.45
LQHN,35.46,10.62
DRRI,63.35,2.61
RJNL,7.17,13.59
EIPT,123.22,10.67
XQOM,28.3,12.11
QICV,53.16,10.75
IVVH,14.23,10.66
HVKW,58.1,10.73
NLAJ,115.98,17.17
PRDD,138.49,11.25
VJAZ,26.4,16.37
FHXG,153.64,19.64
AECT,113.23,8.97
CNWO,16.61,14.23
LGFZ,79.79,4.08
RBEJ,138.89,10.46
FHLB,132.66,8.4
YSNK,49.34,18.4
YGUJ,5.72,11.05
KJSW,107.26,18.48
BRIN,172.13,13.12
FARR,198.87,7.86
XWTB,118.29,12.22
KSSB,74.04,19.85
HTOH,137.49,5.19
UZRF,47.08,3.93
SSJZ,68.04,11.67
FAWD,100.41,6.83
EYOD,55.68,3.41
POJK,147.55,3.89
CBUL,132.17,10.9
NOTF,169.53,8.62
NTNW,38.23,11.03
ZMBF,29.16,14.85
IOAP,198.74,16.91
SAET,118.49,11.11
JVQI,115.89,7.68
KVWJ,192.56,16.83
JRNF,37.74,13.89
TEGY,67.57,12.66
OCHC,29.24,16.29
SXDC,95.89,1.79
SOUW,19.57,16.97
TBJT,175.25,2.07
UGSZ,167.14,4.53
GKXH,157.79,13.63
KZLU,40.22,1.71
FBWI,29.95,13.9
OTBT,11.02,18.89
PFJV,66.49,10.33
GRGO,7.01,20
CELN,95.36,11.04
PIVH,191.22,18.83
QJWD,110.58,2.64
XXKC,102.78,6.04
ZXAC,95.13,17.99
ZWDE,38.9,16.08
HAAT,113.71,4.43
XCNR,154.28,13.01
MXXA,186.3,11.72
JAKG,70.21,1.36
SKBJ,188.62,4.15
PGRS,60.82,10.16
PNBE,122.75,9.73
JUEF,60.91,7.44
OXKS,137.3,10.29
AALC,178.61,11.33
TRIH,91.41,10.82
BIQO,167.17,11.05
HXIJ,26.94,4.45
TAMH,39.99,2.22
QCXU,43.33,12.98
KLVP,107.66,16.89
AVBO,174.04,8.71
BEET,168.78,9.28
BTEF,34.97,13.64
LHMW,128.23,8.83
OYQG,67.84,18.94
BQMO,81.84,2.36
VVWQ,141.52,14.38
IHEN,26.13,3.22
BQAQ,17.07,2.69
DVYV,195.32,8.2
SMNU,183.39,13.34
RWCK,38.78,9.57
NFQO,62.73,16.67
JHDJ,102.16,15.57
NRMH,3.43,1.11
EBIO,135.11,7.52
XIJP,55.44,11.02
CUGV,171.05,17.26
XYKB,94.71,7.3
SZUA,113.47,18.31
IUKB,160.23,13.5
ZWSE,49.7,17.18
KSIM,43.73,1.43
VBBZ,62.68,3.88
LSUO,114.79,10.84
CDZJ,188.33,15.6
JHME,14.07,17.76
AKKJ,48.66,13.49
MASP,153.11,17.72
IDHW,125.64,2.69
UBGK,79.91,9.63
HJTG,144.58,4.1
UXVT,183.35,15.59
JAZN,61.36,7.39
RNFC,92.53,7.52
FWCT,58.78,15.4
SPOO,112.16,5.64
ODBL,7.11,18.82
ZJQP,199.7,11.72
KWDC,52.33,11.7
VYYR,141.55,2.09
UMRO,79.69,2.16
CWDN,64.26,1.12
DPDN,38.87,12.68
ZXSK,115.99,6.9
AVFO,140.74,1.36
RPRC,137.95,2.83
GZRL,27.57,16.23
XWOY,113.91,4.52
SNVC,96.14,6.77
FUQR,179.1,19.8
DZEV,90.39,9.32
WTXP,17.06,18.91
UFWW,28.04,3.75
SKIW,107.4,6.07
SGYJ,191.78,18.41
TUHO,112.77,6.31
LPTR,165.93,19.38
WNQE,162.45,4.03
DZRC,156.88,5.04
BHPY,195.55,5.59
EKNQ,172.11,19.26
TSST,58.92,11.52
RZEM,20.95,1.98
WMWB,142.29,2.06
BYMJ,100.42,10.68
IPGV,123.89,19.48
FRYI,79.98,11.52
OIRQ,16.25,8.41
KJFU,7.5,7.28
QRNK,30.27,14.87
FVWG,148.62,3.17
LEQX,113.56,8
SCFU,199.09,6.46
UVJA,28.75,19.2
YAVD,178.11,3.42
RJSP,125.81,6.47
RSUP,70.1,5.55
FGXQ,130.54,10.35
MDFM,133.88,16.02
MJPO,10.02,4.12
POLF,26.24,16.33
XEVW,30.37,15.15
VEKV,12.53,1.18
FOXN,70.17,17.29
ZFMF,39.41,6.92
JOSU,124.61,3.27
IQJX,3.36,2.11
SDBX,85.39,11.53
UWVP,173.01,10.46
LOMV,36.99,5.41
DZTT,25.31,3.19
YFMV,86.79,2.59
KBEO,116.77,17.96
CKAU,86.7,7.72
MDFP,34.33,6.72
SXFI,129.73,6.71
HMDD,31.96,6.56
NIRP,112.36,3.57
JUYG,86.58,6.17
DPRE,74.85,14.99
WFVD,29.71,15.1
FFLY,177.34,8.01
DWLZ,193.01,12.64
FJEE,41.16,10.3
MXSA,96.28,13.4
YFCV,97.6,10.32
TBLS,40.05,2.8
HQBF,106.02,12.59
MEWH,140.89,19.4
OIJF,35.22,6.05
IGZN,157.58,11.1
AGJW,113.15,16.89
ZHAT,111.42,11.81
UYQH,66.03,17.77
DHZH,151.41,18.99
BHBP,89.53,8.82
QHLP,44.21,17.05
PETC,103.62,17.28
NUMT,8,17.32
JNPG,3.22,10.98
RMSO,44.13,15.63
LQGU,28.34,17.35
RFJK,17.1,18.87
YGUG,166.86,1.44
UFLC,93.86,19.05
KIWW,68.01,10.21
ESOP,132.65,19.29
XIJN,15.67,11.06
WGCB,29.74,3.47
AWCP,117.85,7.6
TEPU,138.14,4.09
MSNS,166.9,13.66
IULP,169.55,18.1
WXFG,140.45,4.79
HHGR,103.05,19.56
NIMA,88.56,10.92
XPDK,45.07,3.4
SSRB,48.31,6.16
NPVL,91.44,10.66
NPNX,121.8,17.25
QWKE,126.98,5.19
EKLE,177.75,7.32
NULE,195.04,16.2
FCQI,38.76,3.96
AYHF,2.9,16
UVSS,115.19,3.19
OGBH,131.44,17.35
RDSW,136.8,9.96
JBCV,52.69,16.19
NWRI,8.75,7.56
ZQAV,148.36,19.3
HGYJ,144.66,16.21
MFEH,196.26,16.02
ZCUL,118.72,18.03
MZWE,5.11,2.74
QMZT,148.99,13.54
OQXS,111.57,3.91
TSFZ,116.68,2.5
XOXQ,199.95,11.09
ZYCT,49.02,7.36
ZYEY,172.51,6.39
PUBJ,18.15,13.11
ZCIE,131.25,1.28
RHPQ,8.87,13.35
FJWK,75.61,3.06
ZFCR,160.06,19.64
RMEN,142.71,15.49
VNLB,49.44,3.31
WRAF,85.22,12.3
BKWH,71.04,15.41
AAUX,55.79,9.55
WIUC,155.92,18.65
PDRZ,24.04,6.39
VRSM,145.3,7.85
STNG,105.63,17.28
ZMSJ,87.08,19.81
PPDR,162.23,17.65
KAMD,21.41,4.18
OKYT,186.23,10.29
KLMZ,78.18,8.44
GUCS,85.32,11.33
KZPM,110.42,8.27
VXJD,155.74,2.21
SFGP,186.81,3.22
LDYJ,90.6,13.59
BHGQ,64.87,10.73
DUCR,165.6,1.99
KEKT,88.26,9.65
KHMN,152.62,4.95
MYGO,157.91,4.34
FPYA,79.48,6.46
LUED,32.12,12.87
EMRP,134.85,12.64
NHSE,48.75,19.24
EMYD,152.2,19.15
NKVW,9.04,18.86
RLSM,3.76,6.31
ETKD,118.7,13.92
SIQN,53.65,11.87
KXZP,26.42,6.65
RVSM,105.07,12.16
OBLV,80.52,18.21
NUDG,188.5,1.55
JTBN,150.9,10.44
SSSA,28.22,8.13
MDTZ,88.76,1.22
UHMD,150.25,16.82
ILBH,106.74,16.56
CHJZ,116.62,14.7
NKOF,86.2,9.51
JBLQ,182.4,12.47
NRUI,23.52,1.92
HXMV,109.45,9.84
IWTG,91.22,5.44
EPIV,132.93,14.2
UHZG,110.78,9.39
VWBG,18.09,7.82
